SiteEnergyUse(kBtu),NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,LargestPropertyUseTypeGFA,BuildingType,Neighborhood,PrimaryPropertyType,BuildingAge,SteamUse,Electricity,NaturalGas
1965075.625,1.0,3,31357,0,OFFICE,25500.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,17,0,1,1
1157976.5,1.0,1,160000,0,DISTRIBUTION CENTER,160000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,48,0,1,0
4590246.5,1.0,1,53550,0,NON-REFRIGERATED WAREHOUSE,53550.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1
1628540.0,1.0,1,38412,0,NON-REFRIGERATED WAREHOUSE,32000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,92,0,1,1
545426.375,1.0,1,25881,0,SELF-STORAGE FACILITY,25881.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,86,0,1,0
655422.375,1.0,1,24291,0,OFFICE,24023.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,63,0,1,1
1269847.75,1.0,1,36544,0,NON-REFRIGERATED WAREHOUSE,36544.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,50,0,1,0
1324092.125,1.0,1,20796,0,NON-REFRIGERATED WAREHOUSE,20796.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,67,0,1,1
659761.875,1.0,1,21349,0,DISTRIBUTION CENTER,13000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,69,0,1,1
416885.5938,1.0,1,38630,0,NON-REFRIGERATED WAREHOUSE,38500.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,80,0,1,0
1832031.5,1.0,1,20724,0,NON-REFRIGERATED WAREHOUSE,19224.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,66,0,1,1
4747403.5,1.0,1,24109,0,MANUFACTURING/INDUSTRIAL PLANT,24109.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,56,0,1,0
4069301.5,1.0,1,25375,0,REFRIGERATED WAREHOUSE,23419.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,61,0,1,0
764094.5,1.0,1,22803,0,NON-REFRIGERATED WAREHOUSE,19373.0,NONRESIDENTIAL COS,GREATER DUWAMISH,WAREHOUSE,31,0,1,1
4323672.0,1.0,1,23100,0,OFFICE,11550.0,NONRESIDENTIAL COS,GREATER DUWAMISH,MIXED USE PROPERTY,31,0,1,1
642645.1875,1.0,1,41550,0,REFRIGERATED WAREHOUSE,41550.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,65,0,1,0
5804784.5,1.0,2,54170,0,OTHER,54170.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,22,0,1,1
1989763.875,1.0,2,64493,0,K-12 SCHOOL,64493.0,SPS-DISTRICT K-12,GREATER DUWAMISH,K-12 SCHOOL,16,0,1,1
2203758.5,1.0,2,42252,0,K-12 SCHOOL,42252.0,NONRESIDENTIAL,SOUTHEAST,K-12 SCHOOL,104,0,1,1
863703.0,1.0,1,23100,0,SELF-STORAGE FACILITY,23250.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,61,0,1,1
440419.1875,1.0,3,22895,0,WORSHIP FACILITY,22895.0,NONRESIDENTIAL,SOUTHEAST,WORSHIP FACILITY,35,0,1,1
1267463.125,1.0,2,54211,17471,RETAIL STORE,30000.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,14,0,1,0
1404702.25,1.0,1,41428,0,K-12 SCHOOL,41428.0,SPS-DISTRICT K-12,SOUTHEAST,K-12 SCHOOL,55,0,1,1
797170.3125,1.0,6,48179,7132,SELF-STORAGE FACILITY,48179.0,NONRESIDENTIAL,NORTHEAST,SELF-STORAGE FACILITY,10,0,1,1
808968.1875,1.0,1,52325,0,NON-REFRIGERATED WAREHOUSE,52325.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,79,0,1,1
270838.5,1.0,4,20600,0,"REPAIR SERVICES (VEHICLE, SHOE, LOCKSMITH, ETC)",20600.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,96,0,1,1
21022288.0,10.0,0,230971,0,OTHER,230970.0,CAMPUS,GREATER DUWAMISH,OTHER,25,0,1,1
162960.0,1.0,1,25880,0,RETAIL STORE,25880.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,72,0,1,0
819354.625,1.0,1,45842,0,NON-REFRIGERATED WAREHOUSE,49802.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1
652991.6875,1.0,1,31365,0,OTHER,31365.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,44,0,1,1
758008.875,1.0,1,32100,0,OTHER,32100.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,106,0,1,1
1167887.75,1.0,1,20520,0,NON-REFRIGERATED WAREHOUSE,15400.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,50,0,1,1
495481.0,1.0,1,22972,0,NON-REFRIGERATED WAREHOUSE,22972.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,71,0,1,0
523614.0938,1.0,1,24990,0,NON-REFRIGERATED WAREHOUSE,25649.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,63,0,1,1
1318947.25,1.0,2,24000,0,RETAIL STORE,22740.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,65,0,1,1
3626431.5,1.0,1,100386,0,NON-REFRIGERATED WAREHOUSE,50628.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,53,0,1,1
735907.8125,1.0,1,24354,0,DISTRIBUTION CENTER,18470.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,50,0,1,1
847419.375,1.0,1,33600,0,DISTRIBUTION CENTER,24000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,57,0,1,1
1694930.375,1.0,1,20819,0,MANUFACTURING/INDUSTRIAL PLANT,20819.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,42,0,1,1
1429855.75,1.0,1,23296,0,NON-REFRIGERATED WAREHOUSE,19471.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,49,0,1,1
1758134.625,1.0,1,35222,0,NON-REFRIGERATED WAREHOUSE,15000.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,62,0,1,1
1610794.75,1.0,1,25520,0,REFRIGERATED WAREHOUSE,25200.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,59,0,1,1
834711.875,1.0,1,25460,0,OTHER,8223.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,64,0,1,0
1814947.0,1.0,1,41526,0,K-12 SCHOOL,41526.0,SPS-DISTRICT K-12,DELRIDGE,K-12 SCHOOL,46,0,1,1
920430.625,1.0,2,24291,0,OFFICE,24291.0,NONRESIDENTIAL,NORTH,SMALL- AND MID-SIZED OFFICE,42,0,1,0
526752.8125,1.0,2,20738,0,RETAIL STORE,20738.0,NONRESIDENTIAL,NORTH,RETAIL STORE,58,0,1,0
919746.3125,1.0,4,30948,0,OFFICE,11729.0,NONRESIDENTIAL,NORTH,MIXED USE PROPERTY,16,0,1,0
2654316.0,1.0,2,28385,7056,MEDICAL OFFICE,20575.0,NONRESIDENTIAL,NORTH,MEDICAL OFFICE,30,0,1,0
844076.8125,1.0,1,21755,0,NON-REFRIGERATED WAREHOUSE,17650.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,38,0,1,1
6129780.0,1.0,1,27933,0,OTHER,27933.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,56,0,1,0
1139980.625,1.0,1,23143,0,OFFICE,15609.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,33,0,1,1
2107743.75,1.0,1,28800,0,OFFICE,28800.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,54,0,1,1
405050.4063,1.0,1,39600,0,NON-REFRIGERATED WAREHOUSE,39600.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,64,0,1,0
468396.9063,1.0,1,39600,0,NON-REFRIGERATED WAREHOUSE,39600.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,64,0,1,1
1108310.875,1.0,1,41248,0,DISTRIBUTION CENTER,41430.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,79,0,1,1
1567746.75,1.0,1,36400,0,OTHER,21400.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,7,0,1,1
3573328.25,1.0,1,31332,0,OTHER,31332.0,NONRESIDENTIAL,SOUTHWEST,OTHER,96,0,1,0
1228113.5,1.0,2,35864,0,WORSHIP FACILITY,35864.0,NONRESIDENTIAL,SOUTHWEST,WORSHIP FACILITY,68,0,1,1
822636.625,1.0,1,20484,0,WORSHIP FACILITY,20484.0,NONRESIDENTIAL,GREATER DUWAMISH,WORSHIP FACILITY,62,0,1,1
1849331.25,1.0,4,45264,17622,MEDICAL OFFICE,21743.0,NONRESIDENTIAL,NORTHEAST,MEDICAL OFFICE,32,0,1,0
2824096.75,2.0,4,36932,14576,MEDICAL OFFICE,27642.0,NONRESIDENTIAL,NORTHEAST,MEDICAL OFFICE,29,0,1,0
4262316.5,1.0,4,45082,0,OTHER/SPECIALTY HOSPITAL,45082.0,NONRESIDENTIAL,CENTRAL,OTHER,43,0,1,1
1195165.25,1.0,2,41600,0,WORSHIP FACILITY,41600.0,NONRESIDENTIAL,NORTHWEST,WORSHIP FACILITY,65,0,1,1
2563985.5,1.0,2,34110,0,OFFICE,34110.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,56,0,1,0
522972.1875,1.0,1,23750,0,NON-REFRIGERATED WAREHOUSE,19430.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,46,0,1,0
533742.8125,1.0,1,43390,0,NON-REFRIGERATED WAREHOUSE,36430.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,46,0,1,0
419978.6875,1.0,1,35400,0,NON-REFRIGERATED WAREHOUSE,35400.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,57,0,1,1
858701.0,1.0,1,28144,0,DISTRIBUTION CENTER,22201.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,50,0,1,1
2491238.25,1.0,3,71283,0,NON-REFRIGERATED WAREHOUSE,57910.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,100,0,1,1
2852102.75,1.0,1,23792,0,NON-REFRIGERATED WAREHOUSE,22992.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,27,0,1,0
1042652.625,1.0,2,47368,0,OFFICE,47368.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,37,0,1,0
1890502.5,1.0,1,46183,0,NON-REFRIGERATED WAREHOUSE,18871.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,85,0,1,1
2602213.75,1.0,5,72613,22788,OFFICE,49825.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,32,0,1,1
1519952.125,1.0,1,36071,0,RETAIL STORE,36071.0,NONRESIDENTIAL,SOUTHEAST,RETAIL STORE,48,0,1,1
1436510.375,1.0,3,51672,0,K-12 SCHOOL,51672.0,SPS-DISTRICT K-12,SOUTHEAST,K-12 SCHOOL,27,0,1,1
2108861.75,1.0,2,38352,11082,MEDICAL OFFICE,19987.0,NONRESIDENTIAL COS,SOUTHEAST,MEDICAL OFFICE,26,0,1,0
2133797.75,1.0,1,28425,0,FITNESS CENTER/HEALTH CLUB/GYM,14081.0,NONRESIDENTIAL COS,SOUTHEAST,MIXED USE PROPERTY,21,0,1,1
1922953.25,1.0,3,35115,0,AUTOMOBILE DEALERSHIP,35115.0,NONRESIDENTIAL,NORTH,OTHER,7,0,1,1
600516.875,1.0,1,66704,0,OTHER - EDUCATION,23904.0,NONRESIDENTIAL,NORTHWEST,MIXED USE PROPERTY,44,0,1,1
1063960.125,1.0,1,25658,0,NON-REFRIGERATED WAREHOUSE,18854.0,NONRESIDENTIAL COS,NORTHWEST,WAREHOUSE,47,0,1,1
1046187.625,1.0,2,36000,0,OFFICE,27600.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,109,0,1,1
1162163.125,1.0,1,36000,0,PARKING,18000.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,103,0,1,1
1929851.5,1.0,2,43200,0,NON-REFRIGERATED WAREHOUSE,43200.0,NONRESIDENTIAL,EAST,WAREHOUSE,101,0,1,1
2912454.75,1.0,4,53840,12870,OFFICE,42800.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,103,0,1,1
1164537.75,1.0,1,43794,0,RETAIL STORE,34038.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,41,0,1,1
2701833.75,1.0,1,48280,0,NON-REFRIGERATED WAREHOUSE,40780.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,48,0,1,1
363808.1875,1.0,1,36040,0,DISTRIBUTION CENTER,31476.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,62,0,1,1
8839812.0,1.0,1,32822,0,SUPERMARKET/GROCERY STORE,35042.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,51,0,1,1
2936336.25,1.0,1,64314,0,K-12 SCHOOL,65210.0,SPS-DISTRICT K-12,NORTHEAST,K-12 SCHOOL,68,0,1,1
809291.8125,1.0,2,20385,0,WORSHIP FACILITY,20385.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,66,0,1,1
216115.0,1.0,1,24295,0,WORSHIP FACILITY,24295.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,70,0,1,0
620994.3125,1.0,2,20317,0,OFFICE,20317.0,NONRESIDENTIAL,NORTHEAST,SMALL- AND MID-SIZED OFFICE,49,0,1,0
9851260.0,1.0,1,24377,0,SUPERMARKET/GROCERY STORE,24377.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,43,0,1,1
2786648.75,1.0,1,33392,0,MOVIE THEATER,33392.0,NONRESIDENTIAL,NORTHWEST,OTHER,30,0,1,0
6674179.5,1.0,1,45155,0,SUPERMARKET/GROCERY STORE,45155.0,NONRESIDENTIAL,NORTHWEST,SUPERMARKET / GROCERY STORE,30,0,1,1
2186148.5,1.0,1,32000,0,NON-REFRIGERATED WAREHOUSE,32040.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,50,0,1,1
4302455.5,1.0,1,44000,0,NON-REFRIGERATED WAREHOUSE,45449.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,46,0,1,1
2771820.5,1.0,1,36000,0,NON-REFRIGERATED WAREHOUSE,36000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,43,0,1,1
1356972.25,1.0,1,31360,0,NON-REFRIGERATED WAREHOUSE,29640.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1
2339234.0,1.0,1,33320,0,NON-REFRIGERATED WAREHOUSE,32200.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1
2373568.25,1.0,1,48020,0,NON-REFRIGERATED WAREHOUSE,47800.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1
1176342.25,1.0,1,27420,0,NON-REFRIGERATED WAREHOUSE,27850.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1
2053956.375,1.0,2,43645,0,K-12 SCHOOL,37000.0,NONRESIDENTIAL,NORTHEAST,K-12 SCHOOL,67,0,1,1
1399062.75,1.0,1,26853,0,RETAIL STORE,20360.0,NONRESIDENTIAL,NORTHEAST,RETAIL STORE,64,0,1,1
950695.625,1.0,4,44775,0,OTHER,44775.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,107,0,1,1
2833624.5,2.0,1,27760,0,OTHER,19715.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,100,0,1,1
347437.6875,1.0,1,20975,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,13144.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,79,0,1,1
1608508.75,1.0,1,26075,0,OTHER,26075.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,98,0,1,1
1486681.75,1.0,1,29394,0,NON-REFRIGERATED WAREHOUSE,29394.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,24,0,1,1
438557.0,1.0,2,20400,0,NON-REFRIGERATED WAREHOUSE,15000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,90,0,1,1
903541.875,1.0,1,20460,0,OFFICE,20460.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,90,0,1,0
209698.7031,1.0,2,25821,0,SELF-STORAGE FACILITY,25821.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,91,0,1,0
1074350.375,1.0,2,21870,0,REFRIGERATED WAREHOUSE,21870.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,61,0,1,0
3528086.75,3.0,1,51664,0,NON-REFRIGERATED WAREHOUSE,51664.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,28,0,1,1
3133849.5,1.0,1,43615,0,MEDICAL OFFICE,43615.0,NONRESIDENTIAL,DELRIDGE,MEDICAL OFFICE,46,0,1,1
1144267.5,1.0,3,36879,0,OFFICE,16855.0,NONRESIDENTIAL,DELRIDGE,SMALL- AND MID-SIZED OFFICE,46,0,1,0
3494929.5,1.0,2,28531,0,OTHER,28303.0,NONRESIDENTIAL COS,DELRIDGE,OTHER,14,0,1,1
308400.4063,1.0,2,36600,0,NON-REFRIGERATED WAREHOUSE,43556.0,NONRESIDENTIAL,DELRIDGE,WAREHOUSE,34,0,1,0
1011965.375,1.0,5,35176,0,OFFICE,14452.0,NONRESIDENTIAL,SOUTHWEST,MIXED USE PROPERTY,12,0,1,0
1564891.75,1.0,1,36701,0,K-12 SCHOOL,40285.0,SPS-DISTRICT K-12,NORTH,K-12 SCHOOL,57,0,1,1
2839882.25,1.0,2,41293,15243,COLLEGE/UNIVERSITY,26393.0,NONRESIDENTIAL,LAKE UNION,UNIVERSITY,76,0,1,1
2100216.5,1.0,1,48890,0,NON-REFRIGERATED WAREHOUSE,30889.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,75,0,1,1
4416909.5,1.0,3,43473,0,OFFICE,43473.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,16,0,1,0
3740373.75,1.0,1,40265,0,RETAIL STORE,40793.0,NONRESIDENTIAL,DELRIDGE,RETAIL STORE,26,0,1,1
1608884.25,1.0,1,26208,0,RETAIL STORE,32427.0,NONRESIDENTIAL,DELRIDGE,RETAIL STORE,11,0,1,1
8054334.0,1.0,2,27227,0,OTHER - RECREATION,29064.0,NONRESIDENTIAL COS,DELRIDGE,OTHER,41,0,1,1
3275779.25,1.0,1,42172,0,OTHER - EDUCATION,12000.0,NONRESIDENTIAL,BALLARD,MIXED USE PROPERTY,90,0,1,1
796042.375,1.0,5,32250,0,OFFICE,32250.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,106,0,1,1
1298039.875,1.0,1,51000,0,RETAIL STORE,51000.0,NONRESIDENTIAL,NORTHWEST,RETAIL STORE,63,0,1,1
229856.4063,1.0,1,27000,0,OTHER,9000.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,100,0,1,0
1001964.0,1.0,2,20747,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,11815.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,81,0,1,1
817255.875,1.0,2,40800,0,NON-REFRIGERATED WAREHOUSE,36000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,88,0,1,1
576174.125,1.0,2,20150,0,OFFICE,20150.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,96,0,1,0
1682454.875,1.0,7,36000,0,OFFICE,31500.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,107,0,1,0
2502081.0,1.0,2,41276,0,NON-REFRIGERATED WAREHOUSE,24300.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,78,0,1,1
1232822.875,1.0,2,24430,0,REFRIGERATED WAREHOUSE,15667.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,79,0,1,1
928584.875,1.0,1,22580,0,OFFICE,22580.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,89,0,1,1
743528.125,1.0,1,20000,0,NON-REFRIGERATED WAREHOUSE,20000.0,NONRESIDENTIAL,CENTRAL,WAREHOUSE,90,0,1,1
2070005.625,1.0,1,42000,0,NON-REFRIGERATED WAREHOUSE,38000.0,NONRESIDENTIAL,CENTRAL,WAREHOUSE,62,0,1,1
111969.7031,1.0,1,24248,0,SELF-STORAGE FACILITY,21018.0,NONRESIDENTIAL,CENTRAL,SELF-STORAGE FACILITY,54,0,1,1
11019641.0,1.0,6,244500,0,SENIOR CARE COMMUNITY,244500.0,NONRESIDENTIAL,NORTH,SENIOR CARE COMMUNITY,7,0,1,1
106918.0,1.0,1,24617,0,NON-REFRIGERATED WAREHOUSE,22752.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,84,0,1,0
3245111.5,1.0,3,127065,84710,PARKING,84710.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,7,0,1,0
1748644.5,1.0,1,37247,0,RETAIL STORE,37247.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,52,0,1,1
3027867.5,1.0,1,25384,0,RETAIL STORE,23468.0,NONRESIDENTIAL,BALLARD,RETAIL STORE,23,0,1,1
1441445.625,1.0,3,49052,0,OFFICE,32393.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,106,0,1,0
586589.1875,1.0,2,52110,0,NON-REFRIGERATED WAREHOUSE,32000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,116,0,1,1
1528295.75,1.0,2,39036,0,OFFICE,27636.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,79,0,1,1
771512.6875,1.0,1,26310,0,OFFICE,24000.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,93,0,1,1
12434593.0,1.0,1,37883,0,RETAIL STORE,28734.0,NONRESIDENTIAL,SOUTHEAST,RETAIL STORE,50,0,1,1
1274049.75,1.0,3,29874,0,K-12 SCHOOL,31375.0,NONRESIDENTIAL,DELRIDGE,K-12 SCHOOL,54,0,1,1
992794.6875,1.0,1,20140,0,WORSHIP FACILITY,22000.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,WORSHIP FACILITY,51,0,1,1
1242811.75,1.0,2,71874,31389,SELF-STORAGE FACILITY,71874.0,NONRESIDENTIAL,NORTHWEST,SELF-STORAGE FACILITY,26,0,1,1
1508561.875,1.0,2,39953,0,OFFICE,30100.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,45,0,1,1
1676426.5,1.0,2,21200,0,RETAIL STORE,14168.0,NONRESIDENTIAL,CENTRAL,RETAIL STORE,18,0,1,0
6058494.0,1.0,1,30630,0,SUPERMARKET/GROCERY STORE,28470.0,NONRESIDENTIAL,CENTRAL,SUPERMARKET / GROCERY STORE,36,0,1,0
1896626.375,1.0,2,23421,0,RETAIL STORE,19271.0,NONRESIDENTIAL,CENTRAL,RETAIL STORE,36,0,1,0
5722325.5,1.0,3,117116,0,K-12 SCHOOL,117116.0,SPS-DISTRICT K-12,BALLARD,K-12 SCHOOL,85,0,1,1
893053.1875,1.0,2,24120,0,WORSHIP FACILITY,24120.0,NONRESIDENTIAL,BALLARD,WORSHIP FACILITY,88,0,1,1
1148202.25,1.0,3,35736,0,WORSHIP FACILITY,28970.0,NONRESIDENTIAL,BALLARD,WORSHIP FACILITY,87,0,1,1
1206165.75,1.0,1,51050,0,NON-REFRIGERATED WAREHOUSE,49500.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,75,0,1,1
1302192.875,1.0,2,21900,0,RETAIL STORE,21900.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,62,0,1,1
150167.7969,1.0,1,16300,0,DISTRIBUTION CENTER,65164.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,64,0,1,1
1386445.375,1.0,1,33462,0,NON-REFRIGERATED WAREHOUSE,33462.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,52,0,1,0
1331469.75,1.0,1,35310,0,OTHER,10471.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,64,0,1,1
4653535.0,1.0,3,36140,0,OTHER,34733.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,54,0,1,0
8163413.0,1.0,2,47963,21384,OTHER - MALL,29640.0,NONRESIDENTIAL,DOWNTOWN,OTHER,25,0,1,1
415364.5938,1.0,1,23903,0,NON-REFRIGERATED WAREHOUSE,18350.0,NONRESIDENTIAL,DOWNTOWN,WAREHOUSE,86,0,1,1
561473.875,1.0,3,22522,0,SELF-STORAGE FACILITY,22522.0,NONRESIDENTIAL,NORTHEAST,SELF-STORAGE FACILITY,69,0,1,1
905750.375,1.0,4,38959,0,SELF-STORAGE FACILITY,38959.0,NONRESIDENTIAL,NORTHEAST,SELF-STORAGE FACILITY,20,0,1,1
1218112.0,1.0,2,25955,0,NON-REFRIGERATED WAREHOUSE,14150.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,88,0,1,0
2177064.75,1.0,4,46100,0,K-12 SCHOOL,46100.0,CAMPUS,EAST,K-12 SCHOOL,93,1,1,1
608755.375,1.0,2,21936,0,WORSHIP FACILITY,21936.0,NONRESIDENTIAL,NORTHWEST,WORSHIP FACILITY,65,0,1,1
2442220.0,1.0,1,25406,0,"PERSONAL SERVICES (HEALTH/BEAUTY, DRY CLEANING, ETC)",25406.0,NONRESIDENTIAL,NORTH,OTHER,56,0,1,1
904236.0,1.0,2,23250,0,OFFICE,22014.0,NONRESIDENTIAL,SOUTHEAST,SMALL- AND MID-SIZED OFFICE,49,0,1,0
2794837.0,1.0,1,30000,0,NON-REFRIGERATED WAREHOUSE,30000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1
1791697.75,1.0,1,45036,0,NON-REFRIGERATED WAREHOUSE,21110.0,NONRESIDENTIAL COS,GREATER DUWAMISH,WAREHOUSE,54,0,1,1
1968907.25,1.0,1,51410,0,K-12 SCHOOL,51410.0,SPS-DISTRICT K-12,SOUTHWEST,K-12 SCHOOL,54,0,1,1
26416770.0,1.0,39,1074552,112124,MULTIFAMILY HOUSING,311521.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,7,0,1,1
